Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory283.png'}
2	2		401							{1: '1', 2: '201'}
3	3		301			DialogEnable				{3: '七实伸手从颈后拔下连接端，扬起的上臂挡住了她的脸。'}
4	4		301							{3: '于是马丁跟六八亲都没有注意到七实一瞬间的些许落寞。'}
5	5		201							{1: '2', 2: '500211', 4: '-700'}
6	6		201							{1: '3', 2: '500084', 4: '650'}
7	7		201							{1: '1', 2: '500091', 3: '1', 4: '100'}
8	8		301							{1: '1', 2: '七实', 3: '……呼……', 4: '1'}
9	9		301							{2: '马丁', 3: '发生了什么？你突然不动了，所以我们也不敢随便断开设备。', 4: '2'}
10	10		301							{2: '六八亲', 3: '不是、测试吗？', 4: '3'}
11	11		301							{2: '七实', 3: '啊……哈哈，那家伙，擅自就接进来了呢。', 4: '1'}
12	12		301							{2: '七实', 3: '也没所谓啦，反正它要跟我说的东西已经说完了。', 4: '1'}
13	13		301							{2: '六八亲', 3: '那、接下来、做什么？', 4: '3'}
14	14		301							{2: '七实', 3: '接下来啊……我想想……', 4: '1'}
15	15		301							{2: '七实', 3: '哦对哦！那本书里！主角有三个伙伴！', 4: '1'}
16	16		301							{2: '七实', 3: '但是我们呢……只有两个，所以——接下来，就去找第三个伙伴吧！', 4: '1'}
17	17		301		1		AniZhuanchangBegin			{2: '马丁&六八亲', 3: '…………？', 4: '2', 5: '3'}
