Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory102.png'}
2	2		401							{1: '1', 2: '208'}
3	3		201							{1: '1', 2: '1011001'}
4	4		301			DialogEnable				{1: '1', 2: '里', 3: '那么，丽芙和指挥官站好位置。', 4: '1'}
5	5		401							{1: '2', 2: '1516'}
6	6		301					500.0		{2: '里', 3: '要拍了哦——', 4: '1'}
7	7		202				RImgBg1Shake			{1: '1', 6: '1'}
8	8		301							{3: '砰！！'}
9	9		201							{1: '1', 2: '1041001'}
10	10		301							{1: '1', 2: '七实', 3: '哎呀——！', 4: '1'}
11	11		203							{1: '1', 2: '0.25', 3: '400'}
12	12		201							{1: '2', 2: '1111001', 4: '-400'}
13	13		301							{1: '1', 2: '七实', 3: '是谁撞了七实！很痛的呀！小心七实把你锯成两半哦！', 4: '1'}
14	14		301							{2: '卡列尼娜', 3: '赶、赶上了吗！合、合、合……', 4: '2'}
15	15		201							{1: '1', 2: '1021001', 4: '400'}
16	16		301							{1: '1', 2: '露西亚', 3: '卡列……？', 4: '1'}
17	17		301							{2: '卡列尼娜', 3: '合照啊……！我赶上了吗！', 4: '2'}
18	18		201							{1: '1', 2: '1011001', 3: '10', 4: '400'}
19	19		301							{1: '1', 2: '里', 3: '你来得可真是时候，如果不是你突如其来的撞击让七实掏出了她的锯子，合照应该已经结束了……', 4: '1'}
20	20		204							{1: '1'}
21	21		301							{2: '卡列尼娜', 3: '咻～', 4: '2'}
22	22		301							{2: '里', 3: '卡列你做什么……？', 4: '1'}
23	23		301							{2: '卡列尼娜', 3: '……嗯？不是说合照吗？你们难道想否认我在圣诞节贡献的劳动成果吗！', 4: '2'}
24	24		201							{1: '1', 2: '1021001', 4: '400'}
25	25		301							{1: '1', 2: '露西亚', 3: '等一下，可这是——等等？七实？', 4: '1'}
26	26		201							{1: '1', 2: '1041001', 3: '1', 4: '400'}
27	27		301							{1: '1', 2: '七实', 3: '嘿咻～七实也要拍合照～', 4: '1'}
28	28		201							{1: '1', 2: '1021001', 4: '400'}
29	29		301							{1: '1', 2: '露西亚', 3: '……', 4: '1'}
30	30		201							{1: '1', 2: '1011001', 3: '10', 4: '400'}
31	31		301							{1: '1', 2: '里', 3: '好像已经覆水难收了啊。', 4: '1'}
32	32		302							{2: '这样也不错。', 3: '33', 4: '大家一起合照吧。', 5: '33'}
33	33		201							{1: '1', 2: '1021001', 4: '400'}
34	34		301							{1: '1', 2: '露西亚', 3: '……', 4: '1'}
35	35		201							{1: '1', 2: '1011001', 4: '400'}
36	36		301				AniZhuanchangBegin			{1: '1', 2: '里', 3: '看来只能顺应这个发展了，不过屋子内稍微有些拥挤，不如到外面去拍照吧，正好也终于在降雪了。', 4: '1'}
37	37		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory105.png'}
38	38		204							{1: '2', 2: '5'}
39	39		301			AniZhuanchangEnd				{1: '1', 2: '卡列尼娜', 3: '哎呀！你挤到我了！', 4: '2'}
40	40		301							{1: '1', 2: '里', 3: '抱歉……！', 4: '1'}
41	41		201							{1: '1', 2: '1041001', 4: '-400'}
42	42		201							{1: '2', 2: '1031001', 4: '400'}
43	43		301							{1: '1', 2: '丽芙', 3: '七实也把你的锯子收起来，会伤到指挥官……', 4: '2'}
44	44		301							{2: '七实', 3: '丽芙也挪一挪啦，你太大挡住七实了，七实没办法入镜啦！', 4: '1'}
45	45		201							{1: '2', 2: '1011001', 4: '400'}
46	46		301							{1: '1', 2: '里', 3: '那就要拍咯——？', 4: '2'}
47	47		202							{1: '1', 2: '2', 6: '1'}
48	48		201							{1: '1', 2: '1021001', 4: '-400'}
49	49		201							{1: '2', 2: '1031001', 4: '400'}
50	50		301							{1: '1', 2: '丽芙', 3: '等等？还有……露西亚？', 4: '2'}
51	51		301							{2: '露西亚', 3: '……', 4: '1'}
52	52		301							{2: '露西亚', 3: '那么，我也……', 4: '1'}
53	53		202							{1: '1', 2: '2', 6: '1'}
54	54		301							{3: '……'}
55	55		201							{1: '1', 2: '1021001', 4: '-400'}
56	56		201							{1: '2', 2: '1011001', 4: '400'}
57	57		301							{1: '1', 2: '里', 3: '最后的倒计时了，三，二，一——', 4: '2'}
58	58		301							{2: '露西亚', 3: '等等，烟囱里有动静。', 4: '1'}
59	59		301							{2: '露西亚', 3: '等一……', 4: '1'}
60	60		202							{1: '1', 2: '2', 6: '1'}
61	61		201							{1: '1', 2: '1031001', 3: '6'}
62	62		301				AniZhuanchangBegin			{1: '1', 2: '丽芙', 3: '最喜欢大家了！', 4: '1'}
63	63		202							{1: '1', 6: '1'}
64	64		101							{1: 'Assets/Product/Texture/Image/BgCg/Cgsd001.jpg'}
65	65		301			AniZhuanchangEnd				{2: '七实', 3: '哎嘿嘿~小~丽~芙~'}
66	66		301							{2: '丽芙', 3: '哎哎……小心点七实，这样很容易摔倒的。'}
67	67		301							{2: '里', 3: '结果……因为人数太多，指挥官完全被挤出镜头了啊。'}
68	68		301							{2: '露西亚', 3: '需要重拍一张吗？'}
69	69		301							{2: '丽芙', 3: '毕竟是难得的珍贵纪念……重拍一次也可以吧?'}
70	70		301							{2: '卡列尼娜', 3: '合照而已，有没有指挥官都无所谓吧?我可不稀罕……!不过再来一次……我也不介意……'}
71	71		301							{2: '七实', 3: '呜呜呜呜——七实被你们拍得好难看!七实要再拍一次啦!再拍一次啦!'}
72	72		302							{2: '我已经被压得……', 3: '73', 4: '完全不行了……！', 5: '73'}
73	73		301							{2: '露西亚', 3: '不好，相机已经没有可用的底片了，刚才的已经是最后的部分了。'}
74	74		301							{2: '露西亚', 3: '既然如此，不如就把这份合影当作是大家一起送给指挥官的礼物吧！'}
75	75		301							{2: '丽芙', 3: '露西亚……说得也对呢，虽然稍稍有些遗憾，但今天跟大家一起努力的成果真的已经很开心了。'}
76	76		301							{2: '丽芙', 3: '经历了漫天的飘雪，听过了悠久的风声，看到了绽放的烟火，今年的圣诞节对我来说已经很足够了。'}
77	77		301							{2: '丽芙', 3: '今天真的真的非常感谢大家，丽芙真的非常非常非常的开心！'}
78	78		301							{2: '露西亚', 3: '等等，丽芙还有更重要的事情。'}
79	79		301							{2: '丽芙', 3: '咦？还有更重要的事吗？'}
80	80		301							{2: '里', 3: '正如露西亚所说，既然合照已经变成了大家共同送给指挥官的礼物，那么丽芙你的那一份可就空下来了。'}
81	81		301							{2: '丽芙', 3: '这、这样啊……'}
82	82		301							{2: '七实', 3: '七实知道七实知道~丽芙有在偷偷地研究意识——'}
83	83		301							{2: '丽芙', 3: '七实！！我送给指挥官的礼物……'}
84	84		301							{2: '丽芙', 3: '但是现在还不行！'}
85	85		301							{2: '丽芙', 3: '这回是我送给指挥官的第一份圣诞礼物，一定要郑重才行，指挥官就好好期待吧。'}
86	86		302				AniZhuanchangBegin			{2: '我会好好期待的。', 3: '87'}
87	87		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
88	88		201							{1: '1', 2: '1021001', 3: '1'}
89	89		301			AniZhuanchangEnd				{1: '1', 2: '露西亚', 3: '嗯，就这样，我们的圣诞节作战计划可以说是完美结束了。', 4: '1'}
90	90		301							{2: '露西亚', 3: '除了略有缺憾，总的来说还算顺利。', 4: '1'}
91	91		201							{1: '1', 2: '1111001', 3: '5', 4: '1'}
92	92		301		1		AniZhuanchangBegin			{1: '1', 2: '卡列尼娜', 3: '……对我来说……陪我度过圣诞节的只有讨厌的风和感染体而已……！这样的圣诞节我不想再有第二次了！', 4: '1'}
