Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory46.jpg'}
2	2		401							{1: '1', 2: '203'}
3	3		201							{1: '1', 2: '500004'}
4	4		301			DialogEnable				{1: '1', 2: '阿西莫夫', 3: '这次很准时，看来你自己也真的有反省过了。', 4: '1'}
5	5		301							{2: '阿西莫夫', 3: '那么你知道这次找你来是为了什么吗？', 4: '1'}
6	6		302							{2: '大概猜到了', 3: '7', 4: '巴别塔？', 5: '7'}
7	7		301							{2: '阿西莫夫', 3: '那很好，省去了我大量的解释时间。', 4: '1'}
8	8		301							{2: '阿西莫夫', 3: '现在已经推展到‘巴别塔计划’是在预设中的第四阶段，依然还需要你来负责测试。', 4: '1'}
9	9		302							{2: '我已经习惯了', 3: '10'}
10	10		301							{2: '阿西莫夫', 3: '反正放轻松就好，我想要的是最真实的作战数据，你太过于在意反而不是好事。', 4: '1'}
11	11		301							{2: '阿西莫夫', 3: '不过有一些小变动你必须要在测试前了解清楚。', 4: '1'}
12	12		302							{2: '什么变动？', 3: '13'}
13	13		301							{2: '阿西莫夫', 3: '这次我们扩充了作战小队编制的灵活性，允许对应不同的战况来改变小队成员的构成。', 4: '1'}
14	14		301							{2: '阿西莫夫', 3: '对于你来说，这个应该是好处而不是坏处吧。', 4: '1'}
15	15		301							{2: '阿西莫夫', 3: '毕竟在我的记忆里，你不止一次指挥临时拼凑起来的小队执行作战任务，还取得相当耀眼的战果。', 4: '1'}
16	16		302							{2: '那是意外……', 3: '17'}
17	17		301							{2: '阿西莫夫', 3: '还有一点，这次你还能够按照自己的需要，调节整体战斗强度。', 4: '1'}
18	18		301							{2: '阿西莫夫', 3: '但是我相信你一定会挑战最高的难度的吧，所以需要我帮你把战斗强度默认锁定为最强吗？', 4: '1'}
19	19		302							{2: '请务必让我亲自体验这些新变动！', 3: '20'}
20	20		301							{2: '阿西莫夫', 3: '那好吧，毕竟你可以自己尝试多种其他强度的战斗，这样测试数据也能更加完整。', 4: '1'}
21	21		301							{2: '阿西莫夫', 3: '那么你需要知道的东西都已经全部交代完了，其他的就留到在巴别塔里面再说吧。', 4: '1'}
22	22		301							{2: '阿西莫夫', 3: '希望你这次能够提供更加有价值的作战资料，这样才对得起加班工作的我。', 4: '1'}
23	23		302							{2: '我也是一样啊……', 3: '24'}
24	24		202		1		AniZhuanchangBegin			{1: '1'}
