Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory16.jpg'}
2	2		401							{1: '1', 2: '204'}
3	3		201							{1: '1', 2: '500001'}
4	4		301			DialogEnable				{1: '1', 2: '赛利卡', 3: '你好~灰鸦的指挥官已经带到了。', 4: '1'}
5	5		301							{3: '偌大的实验室里，只有阿西莫夫一个人在调试着各种机器。'}
6	6		302							{2: '怎么又只有你一个人？', 3: '7'}
7	7		203							{1: '1', 2: '0.25', 3: '-450'}
8	8		201							{1: '2', 2: '500004', 4: '450'}
9	9		301							{1: '1', 2: '阿西莫夫', 3: '其他人基本上都因为在通宵之后回自己的房间睡觉了。', 4: '2'}
10	10		302							{2: '那你呢？', 3: '11'}
11	11		301							{2: '阿西莫夫', 3: '我还……不算很困。', 4: '2'}
12	12		204							{1: '1', 2: '4'}
13	13		301							{2: '赛利卡', 3: '阿西莫夫先生！我之前不是提醒过你们开发一部的人，不要这样过劳工作了吗！？', 4: '1'}
14	14		301							{2: '阿西莫夫', 3: '先不说这个了……之前曾经委托过你去对一种新研发随行支援单位进行测试，你肯定还记得吧？', 4: '2'}
15	15		302							{2: '记得是记得……', 3: '16'}
16	16		301							{2: '阿西莫夫', 3: '现在关于这个项目有些小小的……', 4: '2'}
17	17		202							{1: '1'}
18	18		302							{2: '我突然记起今天貌似有重要会议……', 3: '19'}
19	19		401						1500.0	{1: '2', 2: '1509'}
20	20		301							{3: '想不到被笑眯眯的赛利卡先一步关上了实验室的门——退路堵死了啊……'}
21	21		201							{1: '1', 2: '500001', 3: '2', 4: '-450'}
22	22		301							{1: '1', 2: '赛利卡', 3: '你可能是记错了，我查过今天的行程，你应该没有什么重要的预定事项。', 4: '1'}
23	23		302							{2: '你还真清楚啊。', 3: '24'}
24	24		204							{1: '1'}
25	25		301							{2: '阿西莫夫', 3: '那我继续说了……那个项目有一个……不，两个反馈消息，一个是坏消息，另一个是不好的消息，你想听哪一个先？', 4: '2'}
26	26		302							{2: '这不是一样吗……', 3: '27'}
27	27		301							{2: '阿西莫夫', 3: '还是有一点区别的，是这样的，随行支援单位的试作实验和初步数据收集已经完成……', 4: '2'}
28	28		302							{2: '这不是好消息吗？', 3: '29'}
29	29		301							{2: '阿西莫夫', 3: '是好消息，但是同时我们也意识到在AI设计方面因为缺乏数据库支持，在实际作战中恐怕没有办法适应战场复杂的情况。', 4: '2'}
30	30		301							{2: '阿西莫夫', 3: '虽然不要求这个AI的性能能够完善到什么程度，但是至少需要一些模式化的作战数据作为参考。', 4: '2'}
31	31		302							{2: '那确实挺麻烦的……不过我应该帮不上忙。', 3: '32'}
32	32		301							{2: '赛利卡', 3: '呵呵，你不用急嘛，等阿西莫夫先生说完啦。', 4: '1'}
33	33		301							{2: '阿西莫夫', 3: '不过解决方案我们也已经有了，通过定制化战斗来模拟多种敌人和不同环境的战况——但是现在已经没有这个时间了。', 4: '2'}
34	34		302							{2: '这就是不好的消息吗，那坏消息呢。', 3: '35'}
35	35		301							{3: '阿西莫夫点击全息投影屏幕，更新了画面，上面出现了‘Chestlefield’的字样。'}
36	36		301							{2: '阿西莫夫', 3: '于是我们为了快速测试，模拟一些在黄金时代非常盛行的桌面游戏，开发了这个名为‘飒棋战阵’的模拟程序，需要了解过随行支援单位的你来进行测试。', 4: '2'}
37	37		302							{2: '所以是个……游戏？', 3: '38'}
38	38		301							{2: '阿西莫夫', 3: '严格来说，你是可以这么认为的。', 4: '2'}
39	39		302							{2: '这……安全吗？', 3: '40'}
40	40		301							{3: '阿西莫夫指了指手中的咖啡。'}
41	41		301							{2: '阿西莫夫', 3: '安全……比这杯冷掉的咖啡还安全。', 4: '2'}
42	42		302							{2: '那这还不算是坏消息。', 3: '43'}
43	43		301							{2: '阿西莫夫', 3: '是的，到这里为止还不是坏消息。', 4: '2'}
44	44		302							{2: '到这里为止……？', 3: '45'}
45	45		204							{1: '1', 2: '2'}
46	46		401							{1: '1', 2: '202'}
47	47		301							{2: '阿西莫夫', 3: '真正的坏消息是——这个模拟程序的主要规则设计者是站在你旁边的赛利卡……', 4: '2'}
48	48		302							{2: '什么……！', 3: '49', 4: '溜了溜了！', 5: '49'}
49	49		204							{1: '1', 2: '5'}
50	50		301							{2: '赛利卡', 3: '等等啊！不要走！我的设计一定会很有趣的！我保证！！', 4: '1'}
51	51		301							{2: '阿西莫夫', 3: '事先声明，我只对测试的数据收集负责，还没有时间对这个程序的内容做过调整……', 4: '2'}
52	52		301							{2: '赛利卡', 3: '阿西莫夫先生你不要多嘴……来，指挥官你先坐下，我会亲自手把手教你的！', 4: '1'}
53	53		401							{1: '2', 2: '1515'}
54	54		301							{3: '被赛利卡意外有力的手臂抓住，强行启动了测试程序。'}
55	55		204							{1: '1', 2: '2'}
56	56		301							{2: '赛利卡', 3: '你一定会乐在其中的！', 4: '1'}
57	57		302		1		AniZhuanchangBegin			{2: '但愿如此吧……'}
