Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
2	2		401							{1: '1', 2: '201'}
3	3		301			DialogEnable				{3: '意识海再一次产生了剧烈的震荡，四周的光芒逐渐熄灭了，连远处的思维信标也黯淡了不少。'}
4	4		201							{1: '1', 2: '500166'}
5	5		301							{1: '1', 2: '露西亚', 3: '又开始了……必须尽快离开这里，阻止意识海融合，现在还来得及！', 4: '1'}
6	6		305							{1: '7', 2: '66'}
7	7		202							{1: '1', 6: '1'}
8	8		301							{3: '即使黑暗再一次遮蔽了视野，露西亚也决意前行。'}
9	9		301							{3: '那些令人怀念的回忆碎片飞散在空中，似乎在引诱她触碰。'}
10	10		201							{1: '1', 2: '500166'}
11	11		301							{1: '1', 2: '露西亚', 3: '这些在分歧点出现之前的回忆又聚集了过来……', 4: '1'}
12	12		301							{3: '她伸出手，想要触碰面前的回忆碎片，却又犹豫地看着最上方的思维信标。'}
13	13		301							{2: '露西亚', 3: '这或许是某种提示，也可能只是拖延时间的陷阱。', 4: '1'}
14	14		202							{1: '1', 6: '1'}
15	15		302				AniZhuanchangBegin			{2: '（触碰碎片）', 3: '16', 4: '（优先离开）', 5: '59'}
16	16		401							{1: '1', 2: '204'}
17	17		301			AniZhuanchangEnd				{3: '上方的思维信标散发出柔和的光芒，令露西亚产生了少许安心感，她将手伸向那块记忆碎片。'}
18	18		301				AniZhuanchangBegin			{3: '在触摸不到边际的空间中，自己幼时的声音不知从何处传来，回荡在耳边……'}
19	19		101							{1: 'Assets/Product/Texture/Image/BgCg/Cgqz103.png'}
20	20		504							{1: '1'}
21	21		301			AniZhuanchangEnd				{2: '露西亚', 3: '很久很久以前，有一个孤独的魔王，它有一种长生不老的魔药，但它从来不肯分享。'}
22	22		301							{3: '在泛黄的回忆画面中，小小的露西亚抱着自己的妹妹，为她念着手中捡来的杂志。', 4: '1'}
