Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory262.png'}
2	2		401							{1: '1', 2: '201'}
3	3		301			DialogEnable				{2: '八咫', 3: 'V。'}
4	4		301							{2: '瓦莱莉亚', 3: '我在。'}
5	5		301							{3: '用触手爬上一个壁角的八咫，向远方确认了下一个路点的方向后，瓦莱莉亚随后也爬了上来。'}
6	6		301							{2: '八咫', 3: '我抓到坏小子的信号了，这条路算是走对了。'}
7	7		301							{2: '瓦莱莉亚', 3: '有射击条件吗？'}
8	8		301							{3: '瓦莱莉亚的手习惯性地伸向自己的后背。'}
9	9		301							{2: '八咫', 3: '这是格式塔里的虚拟空间，你的反器材步枪可不是数据武器。'}
10	10		301							{2: '八咫', 3: '就我们带进来的数据武器，没有能摸到那个距离的。死了这条心吧。'}
11	11		301							{2: '瓦莱莉亚', 3: '……习惯了。'}
12	12		301							{2: '八咫', 3: '到下一个路点之间有很大的落差，你靠爬是没用的，我捎你一程？'}
13	13		301		1		AniZhuanchangBegin			{2: '瓦莱莉亚', 3: '好。'}
