Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory61.jpg'}
2	2		401							{1: '1', 2: '201'}
3	3		201							{1: '1', 2: '1101001', 4: '-400'}
4	4		201							{1: '2', 2: '1091001', 4: '400'}
5	5		301			DialogEnable				{1: '1', 2: '比安卡', 3: '请不要站在我的射线上，否则误伤概不负责。', 4: '2'}
6	6		301							{2: '渡边', 3: '这可是战场，我又不像清理部队之类的，只会躲在队友背后啊。', 4: '1'}
7	7		202							{1: '1', 2: '2', 6: '1'}
8	8		204							{1: '1', 2: '5'}
9	9		204							{1: '2', 2: '4'}
10	10		401							{1: '2', 2: '1512'}
11	11		301							{3: '————————！'}
12	12		201							{1: '1', 2: '1011001', 3: '10'}
13	13		301							{1: '1', 2: '里', 3: '虽说已经顺利结束了战斗，怎么感觉现在火药味更浓了……', 4: '1'}
14	14		401							{1: '1', 2: '204'}
15	15		201							{1: '1', 2: '500073'}
16	16		301							{1: '1', 2: '？？？', 3: '说不定并不是什么坏事呢。毕竟情感——是很玄妙的东西，并非只有单一的一种形式。', 4: '1'}
17	17		302							{2: '谁？', 3: '18', 4: '……意识？', 5: '18'}
18	18		301							{2: '桂尼', 3: '啊呀，忘记自我介绍了，我是桂尼。都怪那些粗暴的客人擅自把人家给唤醒了。', 4: '1'}
19	19		201							{1: '1', 2: '1011001'}
20	20		301							{1: '1', 2: '里', 3: '……已经受到感染了吗？', 4: '1'}
21	21		201							{1: '1', 2: '500073'}
22	22		301							{1: '1', 2: '桂尼', 3: '谁知道呢？改变与情感的滋生一般，总是悄无声息的。', 4: '1'}
23	23		302							{2: '里，立即进行检测。', 3: '24', 4: '是这样的吗？', 5: '24'}
24	24		301							{2: '桂尼', 3: '嗯，骗你们的。敲开门扉仅仅只是一切的开始，它们还没来得及碰到我呢。', 4: '1'}
25	25		201							{1: '1', 2: '1011001'}
26	26		301							{1: '1', 2: '里', 3: '……', 4: '1'}
27	27		302							{2: '照样进行检测。', 3: '28', 4: '检测还是要做的。', 5: '28'}
28	28		301							{2: '里', 3: '我明白，现在就进行完整性检测。', 4: '1'}
29	29		201							{1: '1', 2: '500073'}
30	30		301							{1: '1', 2: '桂尼', 3: '这样看的话，你是他们的王吧。', 4: '1'}
31	31		302							{2: '并不是王……', 3: '32', 4: '我是他们的指挥官。', 5: '32'}
32	32		301							{2: '桂尼', 3: '否认了吗？真是可爱，我可是能看到命运的连线的人啊。', 4: '1'}
33	33		301							{2: '桂尼', 3: '在你身上，交织着牢牢联系着彼此的命运之线和众多繁复的情感之线呢。', 4: '1'}
34	34		301							{2: '桂尼', 3: '——是一位受到众多爱戴的王呢。', 4: '1'}
35	35		301							{2: '桂尼', 3: '想必，你也是爱着众人的吧，王？', 4: '1'}
36	36		302							{2: '都说我不是……', 3: '38', 4: '……是的。', 5: '37'}
37	37	43	301							{2: '桂尼', 3: '这样的坦率，总觉得似曾相识呢，说不定我也爱上你了。', 4: '1'}
38	38		201							{1: '1', 2: '1031001', 3: '14'}
39	39		301							{1: '1', 2: '丽芙', 3: '……不是吗，指挥官？', 4: '1'}
40	40		201							{1: '1', 2: '500073'}
41	41		301							{1: '1', 2: '桂尼', 3: '不要吝于承认爱，王。或许我该如此称呼的，不坦率的，指、挥、官？', 4: '1'}
42	42		301							{2: '桂尼', 3: '不过说不定，我也爱上你了呢。', 4: '1'}
43	43		201							{1: '1', 2: '1031001', 3: '7'}
44	44		301							{1: '1', 2: '丽芙', 3: '……这样也算作爱吗？', 4: '1'}
45	45		201							{1: '1', 2: '500073'}
46	46		301							{1: '1', 2: '桂尼', 3: '是爱哦。', 4: '1'}
47	47		301							{2: '桂尼', 3: '不论是爱——或说是将爱囊括其中的情感，都是复杂而且矛盾的。', 4: '1'}
48	48		301							{2: '桂尼', 3: '就像是那边的两位——', 4: '1'}
49	49		201							{1: '1', 2: '1011001'}
50	50		301							{1: '1', 2: '里', 3: '说的是渡边和比安卡吗？', 4: '1'}
51	51		302							{2: '他俩还没打完吗？', 3: '52', 4: '我想是的。', 5: '52'}
52	52		201							{1: '1', 2: '1101001', 3: '5', 4: '-400'}
53	53		201							{1: '2', 2: '1091001', 3: '4', 4: '400'}
54	54		301							{1: '1', 3: '————————！'}
55	55		202							{1: '1', 2: '2', 6: '1'}
56	56		201							{1: '1', 2: '1011001', 3: '10'}
57	57		301							{1: '1', 2: '里', 3: '看样子是的。', 4: '1'}
58	58		201							{1: '1', 2: '500073'}
59	59		301							{1: '1', 2: '桂尼', 3: '他们——是敌是友，是一时的盟友？是一生之敌？', 4: '1'}
60	60		302							{2: '我想我明白。', 3: '61', 4: '我不太明白。', 5: '61'}
61	61		201							{1: '1', 2: '1031001'}
62	62		301							{1: '1', 2: '丽芙', 3: '我、不太明白……但是……如果桂尼小姐说的是真的，指挥官也是爱……', 4: '1'}
63	63		204							{1: '1', 2: '6'}
64	64		301							{2: '丽芙', 3: '不、没什么……', 4: '1'}
65	65		201							{1: '1', 2: '1011001'}
66	66		301		1		AniZhuanchangBegin			{1: '1', 2: '里', 3: '……总之，完整性检测通过了，我现在就进行意识回收。', 4: '1'}
