Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory14.png'}
2	2		401							{1: '1', 2: '5'}
3	3		201							{1: '1', 2: '500091', 3: '1', 4: '-400'}
4	4		201							{1: '2', 2: '500019', 4: '400'}
5	5		301			DialogEnable				{1: '1', 2: '七实', 3: '你看你看，七实也有新机体了哦！', 4: '1'}
6	6		301							{2: '构造体', 3: '呃，嗯，很厉害哦。', 4: '2'}
7	7		301							{2: '构造体', 3: '我们支援部队还有其他事要做，就先告辞了。', 4: '2'}
8	8		301							{2: '七实', 3: '唔，这么快就要走了吗。', 4: '1'}
9	9		202							{1: '1', 2: '2', 6: '1'}
10	10		201							{1: '1', 2: '1011001', 3: '10'}
11	11		301							{1: '1', 2: '里', 3: '这状态都持续多少天了……', 4: '1'}
12	12		204							{1: '1'}
13	13		301							{2: '里', 3: '说起来，指挥官知道吗？七实的新机体大体上是由她自己设计与组装完成的。', 4: '1'}
14	14		302							{2: '真的是自己做的？', 3: '15', 4: '在作战中也派上用场了。'}
15	15		301							{2: '里', 3: '组装过程中我在场，虽然一开始在工作间见到她的时候以为是来搞破坏的就是了。', 4: '1'}
16	16		301							{2: '里', 3: '但为什么会想到自己要制作装甲？', 4: '1'}
17	17		203							{1: '1', 2: '0.25', 3: '-400'}
18	18		201							{1: '2', 2: '1031001', 3: '14', 4: '400'}
19	19		301							{1: '1', 2: '丽芙', 3: '我想或许是因为七实羡慕大家都有新机体的关系……', 4: '2'}
20	20		204							{1: '2'}
21	21		301							{2: '里', 3: '羡慕所以就自己做了啊……这么一说我倒是理解了。', 4: '1'}
22	22		202							{1: '2', 6: '1'}
23	23		203							{1: '1', 2: '0.25'}
24	24		301							{2: '里', 3: '像她这样来历不明没有登记的构造体，空中花园是不可能有新机体研发补给计划的。', 4: '1'}
25	25		302							{2: '系统里真的没有她的档案吗？', 3: '26', 4: '可她也是灰鸦小队的成员。', 5: '27'}
26	26	28	301							{2: '里', 3: '没有，我已经进行过多次反复定位和筛选核查了。', 4: '1'}
27	27		301							{2: '里', 3: '那只是我们自己的说法而已，真正登录在案的成员只有我，露西亚，丽芙三个。', 4: '1'}
28	28		301							{2: '里', 3: '不过这么提起，的确让人觉得很在意……虽然一直这么待下来了。', 4: '1'}
29	29		204							{1: '1', 2: '10'}
30	30		301							{2: '里', 3: '但那家伙到底是什么来历……', 4: '1'}
31	31		201							{1: '1', 2: '1031001', 3: '6'}
32	32		301							{1: '1', 2: '丽芙', 3: '指挥官是……怎么想的？', 4: '1'}
33	33		302							{2: '我也想多知道一些关于七实的事。', 3: '35', 4: '七实是我们的同伴这样就行了吧。', 5: '34'}
34	34		301							{2: '丽芙', 3: '嗯！我也认同指挥官的话。', 4: '1'}
35	35		201							{1: '1', 2: '1011001'}
36	36		301							{1: '1', 2: '里', 3: '但是直接问她只会被她错开话题而已。', 4: '1'}
37	37		301		1		AniZhuanchangBegin			{2: '里', 3: '总之多留意七实吧，不然到她真做出什么事的时候再行动就晚了。', 4: '1'}
