Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
2	2		401							{1: '1', 2: '201'}
3	3		301			DialogEnable				{3: '意识海产生了剧烈的震荡，四周的光芒逐渐熄灭了，连远处的思维信标也黯淡了不少。'}
4	4		201							{1: '1', 2: '500166'}
5	5		301				DialogDisable			{1: '1', 2: '露西亚', 3: '不知道指挥官在外面发生了什么，必须尽快离开这里，要阻止意识海被吞噬还来得及！', 4: '1'}
6	6		305							{1: '7', 2: '50'}
7	7		202							{1: '1', 6: '1'}
8	8		401							{1: '1', 2: '209'}
9	9		301			DialogEnable				{3: '即使黑暗遮蔽了视野，露西亚也决意前行。'}
10	10		301							{3: '零散的回忆碎片飞散在空中，似乎在引诱她触碰。'}
11	11		201							{1: '1', 2: '500166'}
12	12		301							{1: '1', 2: '露西亚', 3: '这些回忆……都是在分歧点出现之前的事……', 4: '1'}
13	13		301							{3: '她伸出手，想要触碰面前的回忆碎片，却又犹豫地看着最上方的思维信标。'}
14	14		301							{2: '露西亚', 3: '这或许是某种提示，也可能只是拖延时间的陷阱。', 4: '1'}
15	15		202							{1: '1', 6: '1'}
16	16		302							{2: '（触碰碎片）', 3: '17', 4: '（优先离开）', 5: '44'}
17	17		401							{1: '1', 2: '210'}
18	18		301							{3: '上方的思维信标散发出柔和的光芒，令露西亚产生了少许安心感，她将手伸向那块记忆碎片。'}
19	19		301							{3: '在触摸不到边际的空间中，一个稚嫩的声音不知从何处传来，回荡在耳边……'}
20	20		301							{3: '黑羊呀，黑羊，阳光与寒冬的孩子。'}
21	21		301							{3: '诞生于洁白的羊群中，奔跑在洁白的雪地上。', 4: '1'}
22	22		201							{1: '1', 2: '500166'}
23	23		301							{1: '1', 2: '露西亚', 3: '这是……小时候听过的童谣？', 4: '1'}
24	24		202							{1: '1', 6: '1'}
25	25		301							{3: '黑羊呀，黑羊，阳光独爱你那漆黑的羊毛。'}
26	26		301							{3: '可否将汇聚在你身上的温暖，分给我一点？'}
27	27		301							{2: '？？？', 3: '好啊好啊，就让你们依靠着露娜取暖吧。'}
28	28		201							{1: '1', 2: '500166'}
29	29		301							{1: '1', 2: '露西亚', 3: '露娜……', 4: '1'}
30	30		202							{1: '1', 6: '1'}
31	31		301							{3: '黑羊呀，黑羊，被羊群厌恶的黑羊。'}
32	32		301							{3: '为什么你不能像，其他羊一样？'}
33	33		201							{1: '1', 2: '500265'}
34	34		301							{1: '1', 2: '？？？', 3: '姐姐，他们为什么要害怕我？', 4: '1'}
35	35		202							{1: '1', 6: '1'}
36	36		301							{3: '黑羊呀，黑羊，没有羊毛的黑羊。'}
37	37		301							{3: '意识海再次发生剧烈的震荡，如同大厦坍塌之前的石屑粉尘一般，无数混乱的记忆碎片从上方坠落了下来……'}
38	38		301							{3: '……滋啦……特异个体……嘶……必须抓获……滋啦……为了更多的人……滋……'}
39	39		201							{1: '1', 2: '500265', 4: '500'}
40	40		201							{1: '2', 2: '500066', 4: '-400'}
41	41		301							{1: '1', 2: '阿尔法', 3: '无论是我还是露娜，被升格网选中时发生的事，都只不过是一个起点。', 4: '2'}
42	42		202							{1: '1', 2: '2', 6: '1'}
43	43		401							{1: '1', 2: '201'}
44	44		301							{3: '上方的思维信标快速闪烁了起来，似乎在呼唤着露西亚。'}
45	45		201							{1: '1', 2: '500166', 3: '5'}
46	46		301							{1: '1', 2: '露西亚', 3: '沉溺在回忆中什么也改变不了，大家还在等我，该回去了。', 4: '1'}
47	47		301							{3: '遮蔽视野的黑暗被驱散了，无尽的深渊之上，有颗星辰依然闪烁着坚定不移的光芒。'}
48	48		301							{2: '露西亚', 3: '目标再次校准，继续前进！', 4: '1'}
49	49		202		1		AniZhuanchangBegin			{1: '1'}
50	50		202		1		AniZhuanchangBegin			{1: '1', 6: '1'}
