Id	Text
1	Leisure Time Invitation
2	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
3	
4	
5	Babylonia - Commercial District A
6	
7	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
8	Activate the terminal beacon
9	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
10	
11	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
12	
13	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
14	
15	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
16	Read the comm from Liv
17	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
18	
19	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
20	Cross the corridor bridge to reach the registration point
21	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
22	Register for the event at the designated location
23	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
24	
25	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
26	Meet Liv at the cafe
27	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
28	Meet Liv at the cafe
29	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
30	Meet Liv at the cafe
31	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
32	Meet Liv at the cafe
33	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
34	Meet Liv at the cafe
35	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
36	
37	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
38	Go to the event location
39	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
40	
41	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
42	
43	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
44	
45	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
46	
47	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
48	Read the comm from Liv
49	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
50	Go to the public navigation point through the stairway area.
51	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
52	Meet Liv at the public navigation point
53	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
54	
55	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
56	
57	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
58	
59	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
60	
61	Babylonia - Commercial District A
62	Return to the Commandant's Lounge
63	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
64	
65	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
66	View Photo Wall
67	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
68	View the Photo Wall and arrange photos
69	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
70	
71	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
72	Go to bed
73	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
74	
75	"Babylonia's Commercial District has recently completed its renovation. Invited by Lucia and Liv, the Gray Raven Commandant prepares to check it out with everyone on this rare day off. Beyond the planned mysterious activity, unexpected events unfold at Kuroro Coffee and the Commercial Square, launching an unofficial ""action mission""..."
