Id	Text
1	Frostheart Shadow
2	
3	
4	
5	
6	
7	Rosetta, now fitted with her new frame, lies inside the pod as it is urgently pushed forward.
8	
9	The scene cuts directly into a first-person view. The Commandant looks at Rosetta inside the pod, then looks up to the ambient NPCs along the Military Security Area corridor.
10	
11	
12	Go to the 2nd floor to meet Asimov
13	
14	Ask the Arctic Mechanoid about the situation (Optional)
15	The Commandant continues the investigation, briefly exchanging a few words with an Arctic Mechanoid in the corridors of the Military Security Area along the way.
16	Ask the engineer about the situation (Optional)
17	
18	Listen to the Constructs' conversation (Optional)
19	
20	
21	
22	Go to the 2nd floor to meet Asimov
23	
24	
25	
26	
27	
28	Go to the 2nd floor to meet Asimov
29	
30	
31	Asimov briefs the Commandant on the current situation, including the Arctic developments and Rosetta's coma. Most deep dive preparations are complete, but the Arctic Mechanoid requires an authentication code held by an engineer named Mina, prompting the Commandant to search for Mina.
32	Go to meet Mina
33	The Commandant leaves the Military Security Area to search for Mina.
34	Go to meet Mina
35	
36	Go to meet Mina
37	On the outdoor platform near the outer elevator of the Military Security Area, the Commandant finds Engineer Mina and approaches to interact.
38	
39	
40	Return to the Deep Dive Control Room
41	
42	
43	Read the liaison personnel's message
44	Return to the Deep Dive Control Room
45	
46	Talk to the navigator
47	
48	
49	
50	Enter the Deep Dive Device
51	
52	Enter the ID code
53	Enter the frame ID code obtained from Mina
54	
55	
