Name	Layer	ClipPath	RootMotionPath
Attack01	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack01.anim	
Attack02	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack02.anim	
Attack03	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack03.anim	
Attack04	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack04.anim	
Attack05	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack05.anim	
Attack09	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack09.anim	
Attack11	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack11.anim	
Attack21	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack21.anim	
Attack22	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack22.anim	
Attack31	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack31.anim	
Attack32	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack32.anim	
Attack33	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack33.anim	
Attack41	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack41.anim	
Attack42	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack42.anim	
Attack43	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack43.anim	
Attack44	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack44.anim	
Attack45	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack45.anim	
Attack46	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack46.anim	
Attack61	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack61.anim	
Attack62	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack62.anim	
Attack63	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Attack63.anim	
Behitfly	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Behitfly.anim	
Death	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Death.anim	
Falldown	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Falldown.anim	
Hit1	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Hit1.anim	
Hit2	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Hit2.anim	
Hit3	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Hit3.anim	
Hit4	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Hit4.anim	
Hitdown	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Hitdown.anim	
Hoverhit	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Hoverhit.anim	
LevelAttack07	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/LevelAttack07.anim	
LevelAttack13	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/LevelAttack13.anim	
Lieonfloor	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Lieonfloor.anim	
Move1	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Move1.anim	
Move2	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Move2.anim	
Run	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Run.anim	
RunLeanL	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/RunLeanL.anim	
RunLeanR	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/RunLeanR.anim	
RunStart	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/RunStart.anim	
RunStartEnd01	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/RunStartEnd01.anim	
Save	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Save.anim	
Stand1	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Stand1.anim	
Stand2	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Stand2.anim	
Standchange	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Standchange.anim	
Standup	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Standup.anim	
Stop	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Stop.anim	
Stun	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Stun.anim	
Walk	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/Walk.anim	
WalkStart	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/WalkStart.anim	
WalkStop	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BrollyMdCommon/E3BrollyMdCommon/BaseLayer/WalkStop.anim	
