Name	Layer	ClipPath	RootMotionPath
Drama_BoardAct1001_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_End.asset
Drama_BoardAct1001_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_Loop.asset
Drama_BoardAct1001_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1001_Start.asset
Drama_BoardAct1002	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1002.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1002.asset
Drama_BoardAct1003	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1003.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1003.asset
Drama_BoardAct1004_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1004_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1004_End.asset
Drama_BoardAct1004_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1004_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1004_Loop.asset
Drama_BoardAct1004_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1004_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1004_Start.asset
Drama_BoardAct1005	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1005.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1005.asset
Drama_BoardAct1006	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1006.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_BoardAct1006.asset
Drama_Foundation_01_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_01_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_01_End.asset
Drama_Foundation_01_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_01_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_01_Loop.asset
Drama_Foundation_01_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_01_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_01_Start.asset
Drama_Foundation_02_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_02_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_02_End.asset
Drama_Foundation_02_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_02_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_02_Loop.asset
Drama_Foundation_02_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_02_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3WanshiMdCommonSG/R3WanshiMdCommonSG/CommonLayer/Drama_Foundation_02_Start.asset
