Name	Layer	ClipPath	RootMotionPath
Attack01	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack01.anim	
Attack02	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack02.anim	
Attack03	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack03.anim	
Attack04	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack04.anim	
Attack06	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack06.anim	
Attack31	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack31.anim	
Attack61	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack61.anim	
Attack62	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack62.anim	
Attack63	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack63.anim	
Attack90	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Attack90.anim	
Behitfly	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Behitfly.anim	
Death	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Death.anim	
Falldown	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Falldown.anim	
Hit1	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Hit1.anim	
Hit2	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Hit2.anim	
Hit3	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Hit3.anim	
Hit4	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Hit4.anim	
Hitdown	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Hitdown.anim	
Hoverhit	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Hoverhit.anim	
Lieonfloor	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Lieonfloor.anim	
Run	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Run.anim	
Stand1	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Stand1.anim	
Stand2	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Stand2.anim	
Standup	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Standup.anim	
Stun	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Stun.anim	
Walk	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Walk.anim	
Walkb	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Walkb.anim	
Walkl	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Walkl.anim	
Walkr	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/BaseLayer/Walkr.anim	
Idle	BaseLayer	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/CommonLayer/Idle.anim	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/CommonLayer/Idle.asset
Attack05	Layer1	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/Layer1/Attack05.anim	
Attack51	Layer2	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/Layer2/Attack51.anim	
Attack52	Layer2	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/Layer2/Attack52.anim	
Attack53	Layer2	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/Layer2/Attack53.anim	
Attack54	Layer2	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/Layer2/Attack54.anim	
LevelAttack27	Level1	Assets/Product/Role/DlcAnimation/Common3DFight/Mo1HetipaotaiMd010001RM/Mo1HetipaotaiMd010001RM/LevelCombine1/Level1/LevelAttack27.anim	
