Name	Layer	ClipPath	RootMotionPath
Drama_Fight_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Fight_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Fight_Start.asset
Drama_Heying	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Heying.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Heying.asset
Drama_Jiayou_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Jiayou_Start.anim	
Drama_Jieshao1_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Jieshao1_Start.anim	
Drama_Jieshao2_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Jieshao2_Start.anim	
Drama_Jieshao3_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Jieshao3_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Jieshao3_Start.asset
Drama_LifePose_01	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_LifePose_01.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_LifePose_01.asset
Drama_Qidai_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Qidai_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Qidai_Start.asset
Drama_Run	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Run.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Run.asset
Drama_Sad_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ShikaMd00001SG/Npc1ShikaMd00001SG/CommonLayer/Drama_Sad_Start.anim	
