Name	Layer	ClipPath	RootMotionPath
Attack01	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack01.anim	
Attack02	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack02.anim	
Attack03	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack03.anim	
Attack04	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack04.anim	
Attack05	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack05.anim	
Attack06	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack06.anim	
Attack07	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack07.anim	
Attack104	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack104.anim	
Attack11	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack11.anim	
Attack121	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack121.anim	
Attack122	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack122.anim	
Attack142	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack142.anim	
Attack147	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack147.anim	
Attack148	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack148.anim	
Attack149	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack149.anim	
Attack161	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack161.anim	
Attack162	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack162.anim	
Attack163	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack163.anim	
Attack164	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack164.anim	
Attack166	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack166.anim	
Attack31	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack31.anim	
Attack34	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack34.anim	
Attack41	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack41.anim	
Attack71	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack71.anim	
Attack72	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack72.anim	
Attack73	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack73.anim	
Attack81	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack81.anim	
Attack83	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack83.anim	
Attack91	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack91.anim	
Attack92	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack92.anim	
Attack93	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Attack93.anim	
Move1	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Move1.anim	
Move2	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Move2.anim	
Stand1	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Stand1.anim	
Stand2	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Stand2.anim	
Standchange	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/BaseLayer/Standchange.anim	
Attack21	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack21.anim	
Attack22	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack22.anim	
Attack42	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack42.anim	
Attack46	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack46.anim	
Attack47	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack47.anim	
Attack48	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack48.anim	
Attack49	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack49.anim	
Attack51	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack51.anim	
Attack52	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack52.anim	
Attack61	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack61.anim	
Attack62	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack62.anim	
Attack63	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack63.anim	
Attack64	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack64.anim	
Attack65	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack65.anim	
Attack66	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack66.anim	
Attack80	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Attack80.anim	
Win	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3LotusbladeMd010011P04RM/E3LotusbladeMd010011P04RM/CommonLayer/Win.anim	
