Name	Layer	ClipPath	RootMotionPath
Drama_ARF_B_Z02_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_B_Z02_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_B_Z02_Loop.asset
Drama_ARF_CY01_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_CY01_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_CY01_Start.asset
Drama_ARF_CY02_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_CY02_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_CY02_Start.asset
Drama_ARF_CY03_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_CY03_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_CY03_Start.asset
Drama_ARF_Z01_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_ARF_Z01_Start.anim	
Drama_Stand_01	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Stand_01.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Stand_01.asset
Drama_Terminal_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMdCommonSG/R7LuxiyaMdCommonSG/CommonLayer/Drama_Terminal_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMdCommonSG/R7LuxiyaMdCommonSG/CommonLayer/Drama_Terminal_Start.asset
Drama_Chayao_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_End.anim	
Drama_Chayao_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Loop.asset
Drama_Chayao_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Start.anim	
Drama_Chayao_Talk_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Talk_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Talk_End.asset
Drama_Chayao_Talk_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Talk_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Talk_Loop.asset
Drama_Chayao_Talk_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Talk_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Chayao_Talk_Start.asset
Drama_Hand_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hand_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hand_End.asset
Drama_Hand_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hand_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hand_Loop.asset
Drama_Hand_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hand_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hand_Start.asset
Drama_Hello_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hello_End.anim	
Drama_Hello_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hello_Loop.anim	
Drama_Hello_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R7LuxiyaMd010021SG/R7LuxiyaMd010021SG/CommonLayer/Drama_Hello_Start.anim	
