Name	Layer	ClipPath	RootMotionPath
Drama_2006_04_Yumaobi_01	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_01.anim	
Drama_2006_04_Yumaobi_02	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_02.anim	
Drama_2006_04_Yumaobi_03	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_03.anim	
Drama_2006_04_Yumaobi_04	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_04.anim	
Drama_2006_04_Yumaobi_05_Loop	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_05_Loop.anim	
Drama_2006_04_Yumaobi_06	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_06.anim	
Drama_2006_04_Yumaobi_07_Loop	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_07_Loop.anim	
Drama_2006_04_Yumaobi_08	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_08.anim	
Drama_2006_04_Yumaobi_09_Loop	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_09_Loop.anim	
Drama_2006_04_Yumaobi_10	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_10.anim	
Drama_2006_04_Yumaobi_11	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_11.anim	
Drama_2006_04_Yumaobi_12	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_12.anim	
Drama_2006_04_Yumaobi_13	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_13.anim	
Drama_2006_04_Yumaobi_14_Loop	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_14_Loop.anim	
Drama_2006_04_Yumaobi_15	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_15.anim	
Drama_2006_04_Yumaobi_16	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_16.anim	
Drama_2006_04_Yumaobi_17	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_17.anim	
Drama_2006_04_Yumaobi_18	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_18.anim	
Drama_2006_04_Yumaobi_19	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_19.anim	
Drama_2006_04_Yumaobi_20_Loop	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_20_Loop.anim	
Drama_2006_04_Yumaobi_21	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_21.anim	
Drama_2006_04_Yumaobi_22	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_22.anim	
Drama_2006_04_Yumaobi_23	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_23.anim	
Drama_2006_04_Yumaobi_24	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_24.anim	
Drama_2006_04_Yumaobi_25_Loop	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_25_Loop.anim	
Drama_2006_04_Yumaobi_26	BaseLayer	Assets/Product/BigWorld/SkyGarden/Animations/SG_Gen_JH_Prop06/Drama_2006_04_Yumaobi_26.anim	
