Name	Layer	ClipPath	RootMotionPath
Attack01	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack01.anim	
Attack02	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack02.anim	
Attack03	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack03.anim	
Attack04	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack04.anim	
Attack222	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack222.anim	
Attack243	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack243.anim	
Attack244	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack244.anim	
Attack51	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack51.anim	
Attack82	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack82.anim	
Attack83	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack83.anim	
Attack99	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Attack99.anim	
Stand2	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/BaseLayer/Stand2.anim	
Attack31	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/CommonLayer/Attack31.anim	
Attack32	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/CommonLayer/Attack32.anim	
Attack48	BaseLayer	Assets/Product/Role/DlcEquipAnimation/E3BladeMdCommon/E3BladeMdCommon/CommonLayer/Attack48.anim	
