Name	Layer	ClipPath	RootMotionPath
Drama_Stand_01	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_01.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_01.asset
Drama_Stand_02_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_02_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_02_End.asset
Drama_Stand_02_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_02_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_02_Loop.asset
Drama_Stand_02_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_02_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_02_Start.asset
Drama_Stand_03_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_03_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_03_End.asset
Drama_Stand_03_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_03_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_03_Loop.asset
Drama_Stand_03_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_03_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_03_Start.asset
Drama_Stand_04_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_04_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_04_End.asset
Drama_Stand_04_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_04_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_04_Loop.asset
Drama_Stand_04_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_04_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_04_Start.asset
Drama_Stand_05_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_05_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_05_End.asset
Drama_Stand_05_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_05_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_05_Loop.asset
Drama_Stand_05_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_05_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_05_Start.asset
Drama_Stand_06_end	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_06_end.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_06_end.asset
Drama_Stand_06_loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_06_loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_06_loop.asset
Drama_Stand_06_start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_06_start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_06_start.asset
Drama_Stand_07_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_07_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_07_End.asset
Drama_Stand_07_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_07_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_07_Loop.asset
Drama_Stand_07_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_07_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R3KuluomuMd010021SG/R3KuluomuMd010021SG/CommonLayer/Drama_Stand_07_Start.asset
