Name	Layer	ClipPath	RootMotionPath
Cafe_Drink_1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Cafe_Drink_1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Cafe_Drink_1.asset
Cafe_Init_1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Cafe_Init_1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Cafe_Init_1.asset
Cafe_Loop_1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Cafe_Loop_1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Cafe_Loop_1.asset
Drama_BoardAct0203_End1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct0203_End1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct0203_End1.asset
Drama_BoardAct0203_Loop1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct0203_Loop1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct0203_Loop1.asset
Drama_BoardAct0203_Start1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct0203_Start1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct0203_Start1.asset
Drama_BoardAct1004_End1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_End1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_End1.asset
Drama_BoardAct1004_End2	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_End2.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_End2.asset
Drama_BoardAct1004_Loop1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_Loop1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_Loop1.asset
Drama_BoardAct1004_Loop2	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_Loop2.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_Loop2.asset
Drama_BoardAct1004_Start1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_Start1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_Start1.asset
Drama_BoardAct1004_Start2	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_Start2.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1004_Start2.asset
Drama_BoardAct1005_End1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1005_End1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1005_End1.asset
Drama_BoardAct1005_Loop1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1005_Loop1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1005_Loop1.asset
Drama_BoardAct1005_Start1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1005_Start1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1005_Start1.asset
Drama_BoardAct1006_End1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1006_End1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1006_End1.asset
Drama_BoardAct1006_End2	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1006_End2.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R5BiankaMdCommonSG/R5BiankaMdCommonSG/CommonLayer/Drama_BoardAct1006_End2.asset
