Name	Layer	ClipPath	RootMotionPath
Drama_Die01_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/BaseLayer/Drama_Die01_Loop.anim	
Drama_Special01_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/BaseLayer/Drama_Special01_Loop.anim	
Drama_Special02_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/BaseLayer/Drama_Special02_Loop.anim	
Drama_Special03_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/BaseLayer/Drama_Special03_Loop.anim	
Drama_Stand_01	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/BaseLayer/Drama_Stand_01.anim	
LevelHit1	Level1	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/LevelCombine1/Level1/LevelHit1.anim	
LevelHit2	Level1	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/LevelCombine1/Level1/LevelHit2.anim	
LevelHit3	Level1	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/LevelCombine1/Level1/LevelHit3.anim	
LevelHit4	Level1	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/LevelCombine1/Level1/LevelHit4.anim	
LevelHitdown	Level1	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/LevelCombine1/Level1/LevelHitdown.anim	
LevelLieonfloor	Level1	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/LevelCombine1/Level1/LevelLieonfloor.anim	
LevelRun	Level1	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1HetiyiliaojiMd01001SG/Npc1HetiyiliaojiMd01001SG/LevelCombine1/Level1/LevelRun.anim	
