Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
1	1		躲猫猫道具箱		
2	1		躲猫猫道具箱		
3	1		躲猫猫道具箱		
4	1		躲猫猫道具箱		
5	1		躲猫猫道具箱		
6	1		躲猫猫奶酪		
7	1		躲猫猫奶酪		
8	1		躲猫猫奶酪		
9	1		躲猫猫奶酪		
10	1		躲猫猫奶酪		
11	1		躲猫猫奶酪		
12	1		躲猫猫奶酪		
13	1		躲猫猫奶酪		
14	1		躲猫猫奶酪		
15	1		躲猫猫奶酪		
16	1		躲猫猫奶酪		
17	1		躲猫猫奶酪		
18	1		躲猫猫奶酪		
19	1		躲猫猫奶酪		
20	1		躲猫猫奶酪		
21	1		躲猫猫奶酪		
22	1		躲猫猫奶酪		
23	1		躲猫猫奶酪		
24	1		躲猫猫奶酪		
25	1		躲猫猫奶酪		
26	1		躲猫猫奶酪		
27	1		躲猫猫奶酪		
28	1		躲猫猫奶酪		
29	1		躲猫猫奶酪		
30	1		躲猫猫奶酪		
31	1		Common Aerial Object		
33	1		躲猫猫4大屏风可做门		
34	1		躲猫猫4大屏风可做门		
